ferrous_debris,soot_in_oil,cylinder_head_temp,exhaust_gas_temp,bearing_temp,engine_vibration,knock_sensor,crankshaft_vibration,oil_temperature,injector_pressure,oil_pressure,coolant_pressure,mass_air_flow,oxygen_sensor,egr_flow,RUL
6.778,50.624,89.029,567.593,68.698,3.012,3.107,736.8313268077673,43.719,8.818,0.053,0.161,2.813,0.434,6.613,820
89.041,126.646,123.594,660.613,88.385,6.786,83.441,213.76508834887218,110.199,18.135,0.208,0.117,3.904,0.917,18.08,523
19.491,67.554,88.674,292.647,58.116,1.012,8.684,768.5750584349358,1.105,5.835,0.05,0.161,1.027,0.386,5.682,927
17.344,22.441,97.079,367.566,67.0,1.47,58.974,680.8651197013212,87.526,6.606,0.015,0.239,2.806,0.419,0.782,913
6.887,36.938,76.988,636.002,74.77,4.618,46.927,469.8134602308053,19.078,8.489,0.073,0.212,2.187,0.014,0.007,899
100.0,140.0,130.0,850.0,110.0,10.0,96.312,1075.1326038552959,123.403,20.0,0.306,0.251,9.206,0.8,20.0,120
56.266,127.399,115.88,670.288,108.102,8.128,75.139,249.986139658114,119.628,16.132,0.275,0.121,3.396,0.939,18.013,343
6.883,4.355,78.48,453.431,57.708,1.619,4.69,658.2169985483414,75.754,5.49,0.017,0.16,3.186,0.606,11.322,965
71.239,138.169,124.024,793.35,107.543,5.208,79.479,200.10860865345512,101.426,17.231,0.265,0.133,3.508,0.913,18.722,421
14.297,47.974,97.913,321.687,58.727,3.894,13.459,647.6572575061907,50.386,9.358,0.055,0.224,3.178,0.536,1.69,963
100.0,140.0,130.0,850.0,110.0,10.0,96.922,1090.4843536791038,126.721,20.0,0.415,0.261,8.989,0.827,20.0,257
5.729,80.058,76.553,498.232,84.743,2.81,56.309,513.7238958149023,91.293,8.713,0.039,0.24,1.976,0.321,0.865,960
12.454,95.683,109.225,394.022,48.853,4.604,52.995,332.4470912307258,47.425,4.134,0.033,0.201,0.679,0.378,7.373,833
59.84,117.093,113.146,837.841,95.575,7.03,74.744,230.60564044483613,116.793,10.177,0.25,0.123,3.578,0.905,17.352,554
2.116,43.131,71.754,555.783,49.619,1.348,21.965,895.1599164963844,65.631,7.341,0.074,0.168,3.087,0.314,5.369,908
100.0,140.0,130.0,850.0,110.0,10.0,94.021,1068.2332705806125,123.925,20.0,0.454,0.034,7.532,0.414,20.0,294
68.926,105.365,121.081,828.509,104.683,7.126,72.921,236.90103596320887,119.628,12.935,0.203,0.101,3.855,0.908,16.516,625
9.073,98.461,80.017,455.534,33.856,1.002,26.124,804.5433112465566,88.479,8.178,0.054,0.166,1.232,0.787,1.44,937
19.51,56.681,77.7,529.941,66.926,4.687,21.489,817.7607826223059,2.624,2.276,0.029,0.174,0.855,0.017,6.536,845
56.408,101.252,120.768,759.233,91.979,7.851,81.946,979.000515062539,108.214,14.644,0.237,0.144,3.402,0.93,18.653,378
7.308,70.967,93.166,576.241,58.032,4.584,61.205,310.51512330312477,4.019,4.045,0.033,0.215,2.159,0.204,12.051,802
9.094,88.699,102.73,525.381,73.515,2.472,18.906,741.7821885552463,95.039,2.567,0.015,0.226,1.018,0.374,13.497,948
6.979,46.596,73.819,530.263,35.691,0.502,65.018,872.0853546355968,87.384,5.229,0.095,0.197,3.067,0.214,7.26,889
100.0,140.0,130.0,850.0,110.0,10.0,89.041,1054.4741783991224,123.002,20.0,0.405,0.261,5.187,0.479,20.0,21
12.454,62.619,103.843,518.843,76.659,4.016,62.037,768.9283329540601,74.896,4.692,0.057,0.227,2.776,0.635,9.332,878
4.329,41.269,93.749,500.528,43.766,3.78,21.182,744.1855922353241,71.367,5.359,0.084,0.165,1.514,0.044,5.362,853
100.0,140.0,130.0,850.0,110.0,10.0,87.879,162.81312075508174,124.397,20.0,0.499,0.257,5.021,0.007,20.0,185
10.557,54.522,85.946,442.197,54.278,1.442,19.742,633.3264107604076,76.326,8.249,0.097,0.201,1.119,0.412,12.988,877
2.003,63.408,81.714,392.867,64.426,0.21,29.395,698.814474256824,50.173,2.265,0.051,0.188,1.866,0.452,4.095,933
17.734,52.877,97.576,496.518,63.346,3.311,31.364,890.2084944074601,69.082,4.838,0.077,0.195,3.026,0.112,1.791,953
100.0,140.0,130.0,850.0,110.0,10.0,90.108,1076.5386901194984,123.679,20.0,0.453,0.018,4.522,0.78,20.0,52
100.0,140.0,130.0,850.0,110.0,10.0,87.712,1049.3288821732358,121.309,20.0,0.383,0.277,6.224,0.193,20.0,91
12.475,43.163,105.868,280.116,37.507,4.796,59.56,317.29298578637497,54.268,4.078,0.065,0.167,0.248,0.781,12.203,932
100.0,140.0,130.0,850.0,110.0,10.0,97.286,68.53284107362315,123.036,20.0,0.322,0.257,6.974,0.573,20.0,101
55.688,109.675,117.632,656.546,108.606,7.786,78.276,936.800005187028,107.038,13.393,0.27,0.119,3.314,0.91,17.298,388
100.0,140.0,130.0,850.0,110.0,10.0,99.993,1038.7824187634706,126.574,20.0,0.311,0.257,6.554,0.052,20.0,271
88.46,122.335,119.843,698.75,93.775,8.782,77.31,200.0790094161656,104.527,12.118,0.253,0.138,3.53,0.94,18.811,392
100.0,140.0,130.0,850.0,110.0,10.0,92.815,1062.0610897061727,122.773,20.0,0.394,0.073,7.771,0.788,20.0,104
15.149,63.503,81.695,536.164,71.374,4.04,43.333,606.4546765427901,88.874,9.642,0.091,0.23,1.804,0.335,5.635,937
4.326,42.218,87.279,297.233,55.161,0.037,2.524,706.3089947274051,24.693,6.668,0.072,0.208,2.63,0.088,5.539,831
100.0,140.0,130.0,850.0,110.0,10.0,99.376,97.23372129500358,129.41,20.0,0.497,0.007,5.617,0.4,20.0,45
100.0,140.0,130.0,850.0,110.0,10.0,95.073,177.38675453988304,124.309,20.0,0.437,0.256,9.627,0.269,20.0,62
33.895,124.029,114.154,741.193,89.162,7.448,81.844,247.2700932752021,117.069,16.346,0.219,0.126,4.005,0.944,16.613,765
66.424,130.907,119.113,772.682,91.814,7.859,79.613,234.94090886966814,119.111,14.042,0.23,0.116,3.827,0.904,16.781,778
16.404,18.139,104.963,449.15,81.481,0.249,47.541,530.9853807871518,30.397,5.249,0.068,0.207,2.683,0.649,4.804,886
100.0,140.0,130.0,850.0,110.0,10.0,91.028,166.31139626131085,128.908,20.0,0.357,0.265,9.112,0.227,20.0,237
4.239,45.766,96.435,355.572,58.182,1.632,15.243,720.1622421623679,16.578,4.197,0.077,0.224,0.709,0.282,9.724,940
2.12,23.018,97.501,401.693,70.641,1.383,52.047,820.4935696432408,63.168,4.173,0.008,0.186,2.814,0.706,6.747,930
92.458,122.686,110.706,764.362,102.596,7.135,76.554,204.79500535678514,104.793,14.051,0.282,0.119,3.997,0.939,15.124,658
9.156,95.821,98.749,511.255,77.455,3.34,10.496,571.4261052430085,75.866,7.096,0.096,0.176,0.931,0.275,10.088,850
7.93,62.927,72.067,571.25,31.672,2.947,69.597,693.3893453909116,13.697,9.587,0.067,0.171,2.159,0.637,6.182,967
10.654,64.331,88.947,318.317,76.722,2.105,60.925,721.3024045977852,67.405,8.34,0.097,0.162,1.197,0.736,9.867,896
18.094,7.508,75.942,438.27,75.27,0.981,49.955,557.0450032148359,57.908,6.719,0.006,0.24,1.513,0.79,6.816,879
14.789,20.993,73.06,560.466,83.718,2.488,58.647,501.6728485327642,62.65,7.061,0.096,0.209,1.38,0.547,8.861,982
59.381,117.229,119.706,655.964,99.417,5.443,82.603,212.4490633325617,112.153,11.851,0.268,0.123,3.616,0.943,15.628,300
1.676,10.888,109.114,549.244,32.68,4.281,59.762,744.4626723736772,22.907,8.228,0.071,0.206,2.374,0.786,4.852,817
86.035,106.678,121.807,712.03,107.777,8.093,73.65,246.33453324640445,109.252,17.344,0.275,0.132,3.494,0.93,17.892,733
19.55,47.23,95.848,610.751,45.868,0.776,41.115,881.3950344679952,33.992,7.66,0.001,0.22,2.763,0.007,0.36,801
100.0,140.0,130.0,850.0,110.0,10.0,88.837,1054.5765129552062,125.693,20.0,0.39,0.038,8.71,0.845,20.0,180
67.083,100.797,117.083,745.845,95.403,8.66,80.384,990.4749422861034,103.765,18.406,0.205,0.12,3.591,0.949,15.672,412
6.849,31.24,83.693,456.461,60.867,0.704,63.457,549.4076634192626,45.474,5.136,0.023,0.197,1.081,0.705,5.496,965
18.729,94.371,108.28,256.672,79.68,0.643,3.044,836.4494881729051,41.846,7.116,0.092,0.172,0.598,0.088,3.449,986
5.875,0.23,90.095,557.387,43.982,2.676,68.671,795.3790826734808,64.866,1.152,0.097,0.201,1.831,0.059,1.252,982
79.224,138.605,127.541,707.421,105.124,7.909,75.258,216.90504195071543,117.206,11.674,0.232,0.13,4.204,0.946,17.075,398
45.381,132.248,121.335,767.917,103.665,5.745,76.415,236.16232460507058,118.582,11.605,0.282,0.142,3.802,0.94,17.41,439
18.452,35.393,107.133,486.725,38.885,1.567,36.687,788.9718108434301,42.731,7.672,0.014,0.191,0.754,0.592,14.467,804
100.0,140.0,130.0,850.0,110.0,10.0,90.114,1071.0732986676219,121.371,20.0,0.319,0.065,4.766,0.443,20.0,138
14.619,64.286,102.458,498.604,56.494,2.285,47.139,634.4912316338991,88.457,3.058,0.03,0.225,1.807,0.596,12.225,887
14.587,91.811,106.472,401.252,84.451,0.542,17.238,853.7384495127718,12.859,5.982,0.004,0.196,1.153,0.441,3.769,946
13.692,90.493,88.604,357.582,79.875,2.885,23.686,674.4222266430493,26.526,8.059,0.023,0.235,1.08,0.262,1.768,840
100.0,140.0,130.0,850.0,110.0,10.0,96.731,150.62112648512732,122.255,20.0,0.341,0.275,6.55,0.254,20.0,129
13.252,4.378,108.266,447.682,60.858,4.279,18.72,654.5629027621386,75.645,7.318,0.07,0.192,0.842,0.134,7.057,896
15.662,75.805,82.622,333.719,61.785,1.223,58.09,255.76258096799668,75.342,1.886,0.067,0.234,0.923,0.692,14.023,875
6.17,4.278,106.423,256.892,81.222,3.517,27.477,630.4571342542233,0.313,4.505,0.008,0.191,0.768,0.776,8.518,952
1.464,90.797,105.275,544.278,59.113,4.261,60.987,524.5797169505092,7.543,7.757,0.099,0.23,0.82,0.723,9.615,956
100.0,140.0,130.0,850.0,110.0,10.0,90.832,1097.5905827939914,128.382,20.0,0.476,0.274,6.835,0.099,20.0,82
100.0,140.0,130.0,850.0,110.0,10.0,87.018,1082.2297844878976,129.356,20.0,0.442,0.019,4.904,0.545,20.0,21
8.119,49.302,99.243,318.749,73.636,2.759,23.505,489.79045658880955,72.297,2.263,0.071,0.164,1.179,0.442,5.64,881
16.149,96.412,105.749,582.474,80.807,4.189,41.376,675.3769136602898,67.795,1.8,0.025,0.186,1.002,0.795,14.376,826
15.501,6.95,107.196,273.312,37.459,0.188,26.948,340.3464456522546,61.029,4.634,0.07,0.163,2.99,0.129,2.255,812
14.041,39.928,76.867,273.696,65.561,1.04,36.126,593.0304875373495,39.522,6.307,0.07,0.225,2.096,0.568,11.763,971
4.372,36.2,86.405,464.771,42.249,2.396,2.897,337.74615414903127,11.714,5.755,0.074,0.225,0.887,0.167,0.409,835
3.211,18.602,109.568,590.487,75.106,3.383,69.543,286.1274084240869,27.96,4.073,0.1,0.234,1.333,0.35,0.28,979
8.468,7.351,91.276,286.36,36.035,0.158,62.66,741.6053407572153,17.17,8.31,0.035,0.192,1.599,0.082,9.62,812
100.0,140.0,130.0,850.0,110.0,10.0,94.098,1069.955414775781,126.642,20.0,0.45,0.287,5.51,0.066,20.0,173
8.741,37.455,108.608,348.29,30.344,3.415,7.835,434.71329795831065,80.116,8.527,0.084,0.229,0.722,0.026,6.356,867
13.863,50.205,102.97,314.576,68.385,3.365,28.51,626.7206205851219,5.061,5.81,0.058,0.219,3.082,0.224,6.238,945
0.821,86.976,88.905,332.702,33.353,4.852,67.574,262.9150762669432,58.077,7.953,0.079,0.196,1.559,0.542,8.495,819
30.924,100.708,117.344,679.642,93.128,6.372,78.012,952.426447456395,101.901,17.585,0.247,0.123,4.262,0.921,17.545,518
91.275,133.497,123.862,695.397,100.315,7.568,75.248,202.00679238976554,114.304,14.511,0.282,0.143,4.039,0.94,17.005,475
18.935,46.955,83.458,550.967,48.851,2.806,67.894,279.9066031783134,31.321,1.716,0.084,0.16,1.485,0.629,9.842,891
4.578,53.012,98.781,267.049,30.269,0.55,60.026,273.9633019057857,43.192,3.659,0.088,0.221,2.653,0.195,9.294,976
100.0,140.0,130.0,850.0,110.0,10.0,90.354,161.47623030210468,128.402,20.0,0.416,0.261,9.289,0.853,20.0,51
100.0,140.0,130.0,850.0,110.0,10.0,87.541,62.45898934283657,121.534,20.0,0.475,0.297,4.645,0.642,20.0,148
3.594,31.729,76.454,402.893,74.971,0.846,25.75,640.8129262322152,61.132,3.938,0.025,0.206,1.54,0.478,10.902,864
1.102,40.051,103.105,629.484,54.326,4.817,37.584,695.7066986717573,71.672,3.423,0.038,0.193,1.846,0.395,8.491,822
1.941,88.278,94.143,358.575,35.315,3.374,38.565,567.407871178924,31.695,1.498,0.048,0.185,2.9,0.776,2.985,981
14.129,43.26,86.698,589.388,33.594,1.395,18.467,776.9023597554335,99.537,4.525,0.034,0.214,1.375,0.567,14.448,990
10.207,24.776,70.548,369.138,61.122,3.477,3.332,362.6438071863682,18.142,3.158,0.031,0.199,2.188,0.691,0.617,833
59.195,131.884,115.011,781.808,90.599,8.696,70.949,990.8481807046389,105.304,16.418,0.239,0.114,3.305,0.919,16.673,748
100.0,140.0,130.0,850.0,110.0,10.0,93.23,69.0312360518946,129.784,20.0,0.397,0.033,9.777,0.061,20.0,177
9.263,91.673,89.952,323.778,53.648,2.379,31.054,686.8371391369291,18.865,5.484,0.022,0.221,1.21,0.313,14.653,888
51.327,118.914,120.528,752.606,88.862,8.495,71.186,228.44160547857837,108.21,14.894,0.204,0.13,3.828,0.904,16.003,459
32.76,103.442,122.144,846.007,90.454,7.898,82.003,244.58423152520234,105.6,13.443,0.259,0.102,3.917,0.914,18.311,407
0.454,69.185,108.617,466.829,45.833,4.587,41.555,853.138783895807,97.883,5.02,0.027,0.222,1.369,0.414,1.477,924
2.128,82.899,106.052,265.344,57.896,3.625,14.747,326.5914130542774,64.83,3.592,0.021,0.223,1.771,0.188,10.77,828
4.177,50.582,108.506,602.21,59.852,4.145,24.019,736.6287521549648,77.833,3.04,0.085,0.172,0.265,0.341,6.96,885
13.626,34.324,107.525,310.53,74.342,2.437,8.365,301.27599574413046,98.709,3.427,0.007,0.177,0.346,0.588,5.676,921
100.0,140.0,130.0,850.0,110.0,10.0,99.248,70.23985542032128,122.422,20.0,0.497,0.254,9.498,0.367,20.0,80
7.935,12.33,100.598,420.545,71.918,3.643,62.811,390.67998954173754,68.671,4.94,0.076,0.227,1.229,0.081,2.781,930
75.233,111.108,112.201,825.645,94.285,5.54,76.214,951.6645915276644,111.299,13.369,0.226,0.139,3.371,0.911,17.027,597
79.418,125.052,112.751,689.118,108.116,8.217,75.411,226.45310251502318,107.917,16.021,0.257,0.145,3.824,0.931,15.225,372
10.666,4.472,82.671,379.361,50.927,3.125,4.194,618.6243871114771,83.039,9.121,0.058,0.182,3.17,0.514,12.756,943
18.098,64.999,75.004,567.97,48.007,2.992,55.621,534.8631741013235,86.039,1.318,0.037,0.197,0.544,0.147,2.574,978
6.737,53.56,75.88,390.478,38.352,1.763,61.318,350.98998365938746,14.744,8.135,0.043,0.237,1.609,0.525,8.188,870
61.139,114.773,117.199,693.968,87.414,5.078,75.289,902.9295865744136,117.687,17.78,0.227,0.109,3.767,0.93,17.616,626
100.0,140.0,130.0,850.0,110.0,10.0,98.37,1006.0642608618161,124.565,20.0,0.373,0.254,8.581,0.204,20.0,156
14.474,97.878,103.97,347.264,44.307,2.151,22.997,721.1791876586909,86.762,2.183,0.061,0.172,2.799,0.003,4.121,882
100.0,140.0,130.0,850.0,110.0,10.0,96.042,1090.0217121937562,129.006,20.0,0.407,0.023,5.309,0.218,20.0,16
93.757,100.268,122.688,767.238,106.637,6.551,79.874,216.55259480860553,116.394,18.81,0.217,0.108,3.99,0.91,17.585,542
95.61,129.004,115.875,774.153,92.593,8.082,77.324,215.19263085280102,106.756,18.729,0.277,0.126,3.987,0.944,15.973,404
17.227,78.475,74.269,585.838,32.942,2.588,7.104,869.2078513107354,59.571,3.753,0.025,0.195,1.761,0.682,1.057,968
18.35,43.297,98.297,261.197,72.395,3.407,5.486,264.7031770170651,51.065,2.148,0.093,0.195,1.931,0.038,0.414,830
100.0,140.0,130.0,850.0,110.0,10.0,93.677,41.56686387540791,127.73,20.0,0.445,0.257,6.763,0.252,20.0,278
2.388,0.808,84.805,492.64,36.709,2.179,48.145,524.4088302376291,26.151,9.797,0.082,0.175,1.423,0.363,11.562,857
11.543,99.771,99.535,393.419,78.159,3.232,24.301,691.0771024218791,63.733,7.492,0.071,0.225,2.152,0.36,14.413,968
49.86,123.231,117.261,655.65,105.838,7.448,80.242,200.20939535256957,103.015,11.812,0.213,0.102,3.344,0.914,18.09,531
4.676,66.479,72.04,565.147,46.081,0.94,58.493,543.6026068635874,41.364,5.414,0.035,0.182,1.897,0.237,14.879,877
62.353,124.133,112.759,708.44,102.012,6.267,77.26,991.0187486907233,103.077,16.558,0.227,0.143,3.39,0.916,15.393,500
13.118,85.577,89.311,544.129,32.218,1.166,43.84,452.45306544138396,47.722,7.612,0.017,0.238,1.849,0.371,4.146,989
37.182,117.367,124.684,719.349,93.033,6.297,81.995,214.73988130254875,100.344,12.506,0.237,0.137,3.644,0.923,16.285,742
100.0,140.0,130.0,850.0,110.0,10.0,91.542,1049.8741499631972,122.06,20.0,0.329,0.078,8.985,0.842,20.0,115
1.79,89.621,106.846,318.433,54.629,2.146,67.098,685.1425581598112,69.047,6.12,0.031,0.181,1.623,0.589,12.094,965
65.473,126.418,116.906,737.099,101.147,8.822,77.582,952.1683292549847,114.523,12.633,0.21,0.128,3.571,0.925,18.008,616
9.618,28.031,106.861,559.272,51.03,0.712,26.953,766.3024049973362,81.902,2.285,0.057,0.17,1.84,0.622,3.645,987
86.27,102.497,110.748,777.838,89.179,8.554,76.19,204.48714110275878,116.664,12.801,0.235,0.113,3.905,0.925,16.079,797
100.0,140.0,130.0,850.0,110.0,10.0,99.86,1062.5767635090506,121.038,20.0,0.486,0.008,4.963,0.588,20.0,210
5.365,17.01,107.074,434.944,39.871,3.971,40.519,570.0199968532254,11.324,6.902,0.059,0.222,3.181,0.627,8.395,904
80.528,128.182,124.363,676.637,99.629,7.995,79.952,217.6206492990558,107.63,17.931,0.282,0.105,3.529,0.923,18.765,413
1.26,15.057,104.388,533.919,83.36,3.255,50.785,793.4717671132372,65.523,5.873,0.065,0.19,2.466,0.513,12.073,928
9.084,70.943,80.39,263.019,70.746,3.078,49.881,725.4574534912274,42.932,6.602,0.044,0.221,1.38,0.123,11.616,855
100.0,140.0,130.0,850.0,110.0,10.0,97.329,5.831128268349752,124.932,20.0,0.48,0.024,9.711,0.388,20.0,130
18.931,78.483,96.437,378.33,69.738,1.896,41.301,356.57368846824613,71.028,7.154,0.031,0.174,0.327,0.025,12.014,958
1.991,57.586,97.462,336.888,74.977,4.74,36.797,891.4726686806064,29.999,4.44,0.052,0.169,2.25,0.601,7.664,987
40.47,117.835,112.301,837.229,105.592,6.384,80.949,983.392667799066,118.504,11.424,0.227,0.137,3.309,0.95,16.979,714
25.361,109.405,125.272,777.135,102.124,6.894,74.689,960.5958961884555,118.27,14.632,0.21,0.133,3.351,0.91,16.537,443
56.579,138.16,115.932,814.038,104.754,7.767,75.511,941.4732627838158,112.848,10.88,0.237,0.101,3.641,0.91,15.34,412
7.622,99.791,77.13,557.518,63.788,3.568,36.829,497.3476768841274,51.515,2.868,0.043,0.217,1.518,0.541,10.045,826
7.915,73.435,89.015,607.698,48.034,3.56,56.628,293.70512872405726,51.893,7.447,0.046,0.234,0.922,0.136,8.686,991
29.796,101.213,123.732,650.815,88.214,6.097,80.302,239.97792148502666,104.565,15.04,0.233,0.115,4.04,0.905,18.26,403
43.631,132.571,125.483,826.915,90.043,7.801,70.337,233.2047076477059,118.084,18.807,0.229,0.116,3.574,0.923,16.756,302
40.933,105.609,127.998,831.288,104.757,7.846,74.106,978.6579753113815,110.974,10.75,0.255,0.104,4.087,0.924,18.78,422
14.565,20.877,101.261,356.857,84.775,1.077,16.31,583.2993273055743,85.091,8.879,0.055,0.196,0.407,0.295,6.049,953
67.364,116.996,128.522,736.46,90.203,5.393,73.073,937.6113512580223,116.979,18.526,0.257,0.122,3.834,0.909,18.616,389
0.576,64.721,83.358,550.342,60.136,3.8,43.266,465.6474456284004,74.651,2.84,0.074,0.177,2.998,0.565,10.838,905
72.828,123.106,112.893,716.536,102.077,7.44,78.839,940.7663848321815,113.344,10.711,0.27,0.117,4.07,0.904,15.236,352
15.837,81.392,100.765,480.873,68.572,2.081,29.009,806.9056118658042,86.945,6.735,0.046,0.226,0.243,0.397,14.524,898
10.782,73.145,92.577,578.169,57.593,2.069,46.695,525.4291755966678,50.014,7.675,0.042,0.179,2.136,0.669,0.767,828
6.625,30.076,76.416,277.812,71.769,0.703,18.345,641.1592813712737,14.005,5.704,0.037,0.208,2.889,0.585,0.911,839
17.225,57.773,90.962,553.883,58.35,2.154,11.067,297.88129358175263,88.042,9.617,0.056,0.202,1.142,0.326,8.438,980
17.905,67.477,89.498,301.013,60.345,3.819,45.316,346.8761255870126,19.127,4.708,0.045,0.184,0.982,0.251,9.875,844
14.53,32.141,95.545,265.026,76.908,0.371,59.949,604.390385555347,11.423,1.327,0.056,0.227,1.214,0.465,12.926,868
100.0,140.0,130.0,850.0,110.0,10.0,90.382,131.33310762224286,127.174,20.0,0.424,0.055,9.808,0.506,20.0,6
100.0,140.0,130.0,850.0,110.0,10.0,98.337,1064.2003280381816,125.94,20.0,0.475,0.259,8.18,0.553,20.0,56
5.801,10.078,95.223,422.996,66.037,3.051,48.653,811.8210331765151,95.222,7.475,0.017,0.172,1.913,0.724,10.292,995
2.592,92.834,73.186,574.73,49.604,0.425,10.449,306.7665969135426,37.564,7.905,0.022,0.223,2.625,0.723,12.344,926
13.789,55.947,103.961,425.193,45.749,4.075,9.617,512.889422816386,73.699,6.764,0.024,0.231,0.741,0.605,8.313,817
61.847,121.416,111.332,714.41,85.919,6.85,76.369,222.25667984354533,107.073,10.728,0.24,0.141,4.274,0.93,17.105,406
1.081,16.812,87.817,250.168,73.697,4.792,66.823,512.362768579792,85.032,3.001,0.014,0.229,1.06,0.559,5.19,900
6.375,78.041,76.505,557.177,68.048,2.9,30.21,529.5529965791909,95.84,1.5,0.029,0.235,3.035,0.198,3.129,941
13.532,16.595,90.113,320.746,33.975,2.481,16.855,329.86964144306637,15.765,4.228,0.081,0.222,2.262,0.463,7.963,880
84.365,105.506,123.442,847.439,86.85,5.03,83.129,200.3638135862855,112.695,12.933,0.285,0.108,4.085,0.948,16.868,784
100.0,140.0,130.0,850.0,110.0,10.0,89.662,1005.8808408449062,128.07,20.0,0.454,0.252,9.435,0.097,20.0,252
100.0,140.0,130.0,850.0,110.0,10.0,93.568,40.98535236106198,127.617,20.0,0.356,0.283,5.516,0.188,20.0,114
100.0,140.0,130.0,850.0,110.0,10.0,95.019,170.07041639765694,124.666,20.0,0.308,0.007,8.474,0.843,20.0,41
19.586,31.555,91.983,511.169,57.536,2.846,19.44,716.81618120232,82.319,1.584,0.038,0.219,2.789,0.328,0.489,989
12.359,41.967,79.52,619.799,61.901,3.642,23.143,885.3392366123803,15.734,7.18,0.052,0.194,0.25,0.448,0.934,930
8.623,99.38,72.91,274.395,39.182,2.92,40.966,426.6320389172538,19.988,2.811,0.06,0.23,0.939,0.57,3.644,829
20.759,130.826,119.551,718.241,101.54,6.783,76.181,225.29733161691786,100.637,14.421,0.285,0.142,4.275,0.936,18.954,694
36.981,123.55,128.788,812.667,95.105,7.199,83.066,908.8184688054697,100.269,15.075,0.244,0.114,3.572,0.928,17.699,654
100.0,140.0,130.0,850.0,110.0,10.0,88.161,109.62797410863362,123.554,20.0,0.4,0.281,7.976,0.16,20.0,168
1.604,11.106,72.656,332.372,46.832,3.121,4.757,684.0150732574882,99.61,1.987,0.015,0.193,0.94,0.789,13.633,984
97.459,103.457,122.567,657.099,105.733,6.131,76.182,980.4865981328597,105.457,14.105,0.224,0.146,3.673,0.918,17.038,778
38.44,106.384,116.918,720.732,106.49,7.163,73.512,233.6857753436379,106.821,15.281,0.221,0.139,3.66,0.918,18.499,593
6.828,94.839,76.781,601.556,81.509,4.385,21.84,741.3594097965636,83.942,7.314,0.074,0.233,1.204,0.684,9.689,916
15.545,66.066,87.133,534.26,80.595,1.785,14.936,403.6015184870938,7.751,2.496,0.091,0.236,2.766,0.659,9.601,863
69.172,134.092,110.556,813.819,106.579,8.219,73.273,243.66361557315813,118.536,18.679,0.227,0.12,3.52,0.938,16.768,473
11.017,49.312,83.117,563.996,30.753,2.087,4.833,585.0262210272056,13.953,9.463,0.06,0.198,2.616,0.4,8.918,846
100.0,140.0,130.0,850.0,110.0,10.0,96.504,20.965756900737887,122.999,20.0,0.343,0.062,8.437,0.622,20.0,61
28.913,129.556,127.374,757.426,108.683,6.949,81.957,249.31649668218435,104.348,17.438,0.223,0.125,3.38,0.925,16.926,746
